================ Training Loss (Thu Dec  4 14:21:34 2025) ================
[Rank 0] (epoch: 1, iters: 2800, time: 0.600, data: 0.001) , D_A: 0.157, G_A: 0.340, cycle_A: 0.938, idt_A: 0.383, D_B: 0.210, G_B: 0.373, cycle_B: 0.898, idt_B: 0.399

[Rank 0] (epoch: 1, iters: 2900, time: 0.283, data: 0.001) , D_A: 0.334, G_A: 0.230, cycle_A: 0.988, idt_A: 0.343, D_B: 0.197, G_B: 0.337, cycle_B: 0.771, idt_B: 0.320

[Rank 0] (epoch: 1, iters: 3000, time: 0.292, data: 0.001) , D_A: 0.373, G_A: 0.121, cycle_A: 1.065, idt_A: 0.710, D_B: 0.588, G_B: 0.368, cycle_B: 1.271, idt_B: 0.393

[Rank 0] (epoch: 1, iters: 3100, time: 0.847, data: 0.000) , D_A: 0.190, G_A: 0.255, cycle_A: 1.014, idt_A: 0.853, D_B: 0.430, G_B: 0.672, cycle_B: 1.801, idt_B: 0.352

[Rank 0] (epoch: 1, iters: 3200, time: 0.463, data: 0.001) , D_A: 0.441, G_A: 0.124, cycle_A: 0.684, idt_A: 0.401, D_B: 0.261, G_B: 0.308, cycle_B: 0.851, idt_B: 0.385

[Rank 0] (epoch: 1, iters: 3300, time: 0.279, data: 0.001) , D_A: 0.399, G_A: 0.091, cycle_A: 0.880, idt_A: 0.711, D_B: 0.343, G_B: 0.501, cycle_B: 1.810, idt_B: 0.331

[Rank 0] (epoch: 1, iters: 3400, time: 0.323, data: 0.000) , D_A: 0.148, G_A: 0.376, cycle_A: 1.233, idt_A: 0.432, D_B: 0.182, G_B: 0.326, cycle_B: 0.973, idt_B: 0.667

[Rank 0] (epoch: 1, iters: 3500, time: 0.285, data: 0.001) , D_A: 0.230, G_A: 0.643, cycle_A: 1.866, idt_A: 0.488, D_B: 0.297, G_B: 0.315, cycle_B: 1.441, idt_B: 0.787

[Rank 0] (epoch: 1, iters: 3600, time: 0.539, data: 0.000) , D_A: 0.224, G_A: 0.525, cycle_A: 1.023, idt_A: 0.417, D_B: 0.193, G_B: 0.159, cycle_B: 0.986, idt_B: 0.405

[Rank 0] (epoch: 1, iters: 3700, time: 0.294, data: 0.000) , D_A: 0.261, G_A: 0.170, cycle_A: 0.737, idt_A: 0.340, D_B: 0.173, G_B: 0.232, cycle_B: 0.797, idt_B: 0.331

[Rank 0] (epoch: 1, iters: 3800, time: 0.288, data: 0.001) , D_A: 0.333, G_A: 0.684, cycle_A: 0.897, idt_A: 0.344, D_B: 0.185, G_B: 0.224, cycle_B: 0.803, idt_B: 0.396

